1,"  fag"
1,"   bitches will be bitches."
1," fuc her and her pussy nasty "
0," maybe not but you crow about obama and democrats so you are a mawbar....Might as well be a Republican."
0,"  what we do with our foolish proud selves? Roll our eyes, pretend that we dont see, mock or laff at them, arrogant attitudes"
1," and he whips mommy with the belt. They have not arrested this black womans real nigger yet. She got what she wanted... death!"
1," he aint a real nigger, oh my bad a real nigga, but praise the sonsof satan for having not a realnigger qualitaties. Im hating?"
1," no wonder you run nose first for yo real nigger  white devil massah's or any man pointing at another to convince u he is less"
1," cry over lost pussy, more emotional than a sissy. They get out  front on hoes simple minds  point brothas like me out"
1,"  them bitches need a tan"
1,"  it was old ratchet hoes Bruh"
1," pussy"
1," yu ah hoe"
0," I wonder what Charlie Brown would have to say about these days."
1," good enough fag"
1," little bitch your ass is getting tased when I get home"
1," haha still a little bitch though "
1," Bc she's a cunt hoe bag"
0," She looks like a plastic monkey doll!"
1," Lmao  Excuse me bitch?I am not Soundcloud"
1," go be cunt somewhere else"
1,"  stfu hoe and fucking answer me before I smack the shit outta you and your faggot aunt."
1," so glad you did this! I'm still trying to figure out emoticons on this damn Motorola to give that bitch the finger."
1," if it's trash I'm kickin yo ass"
0," reminds me of Oreos lmao"
1," all them bitches far as fuck from us. We got el gran pollo up this way and it serves us well. "
1," IYCMI. I can't get any work done if you keep showin off your bitches."
1," ima act like I hit that hoe then pass it like I was earlier"
1," fag rhymes with gag."
1," fuck you tony...you greaseball piece of shit-"
1," u said me hoe so I did..."
1," hoes"
1,"  if she do then she gone die too I ain't playin dawg bitches gone be ruthless then I will be too! "
1," push me on the wall slowly take my panties down and write alphabet with ur tongue on my tight pussy"
0," its time. amend 14th amendment it was written to protect newly freed ex slaves. Its lived its purpose. time to end anchor baby loophole"
0," I laugh Oreos and lady gaga on a Sunday day"
0,"  yeah I run over squirrels and coons"
1," bitches are hoes don't be surprised"
1,"  faggot"
1,"  Hey, I don't always go there. Sometimes, these three crazy bitches and one suave MFer trick me into going with them"
0," Just watched the Llewyn Davis doc. Warm fuzzies abound "
1," what you laughing at hoe"
1," beautiful bride... Tell Erica congrats if she remembers a nig..."
1," lmao.. Brutal for the nigs who can't get jobs, lol.."
1,"  *sighs* 1. Not a bitch. I'm a woman. LEARN THE DIFFERENCE. 2. I KNOW I'm fat. 3. It's called a scarf, dumbass."
1," Dr. Phil, I'm having trouble figuring out what my fat ass wants to eat, where are the drinks and the bitches?"
0," Have heard hillbilly grousings that bugs much worse in the KV since MIC shut down."
1," and I just cleaned the entire fucking weight room. Looked like a tornado went through this bitch.C'mon franklin "
0," that's not ghetto. That's sweet and a movie quote. Try again"
1," they are little bitches when they are proven wrong. #MomsDemand #gunsense"
1," shut up bitch"
1,"  bruh I'm under 2 blankets like a bitch right now"
0," you're not ghetto tho. You can live in the hood and not be ghetto #facts"
1," no bitch"
1," man too much damn giggling was going. He was offering $40 tips and shit. Lol think I even heard the bitch spit a couple times"
1," two trash ass passes you know damn well you saw it too. on 2nd and 3rd down. before Santos won the game."
1," yeah. can't lie tho spitting on a cop car right with their bitch ass in it feels damn good."
1," You're a fucking pussy"
1," crusty hoe"
1," double up on this game bitch"
1," bitches tryna take all my money, g."
1," why you talking to me at 5, almost 6am. We aint friends, pussy."
0," I like my gross yellow heat lamps. Why?"
1," We've tried. Each time we go he just sits there in silence and I cry like a bitch and sweat."
0,"  clams to be a comedy writer. #untrue"
1," Really?? Bro, that retard  even missed the point of GreenEggsHam! It means don't knock it til ya try it!"
1,"  Yeah tht a bitch, we ain't gay Brah. Chill"
0,"  I may have just cried a tad #illmissu shiner"
1," RT  Snapchat got hacked, all of you hoes about to have some explaining to do "
1," I've seen a number of bitches on here say there's no such thing as loose pussy lol. Ok"
0," no ghetto names "
1," nigglet "
1," imma bitch i know , leave me alone"
1," I don't be on the hoes but these hoes on my snapchat"
1," hell yeah I got bokoo hoes when I had my fro"
0," Big congrats to all! I expect him to be blogging on rube chat in a few days! Now get some sleep, you will need it!"
1,"  AlQueda doesn't use cell phones or the internet? Wow you #teabaggers are stupid"
1," bitches or wat"
1," haha shit niggah i wish"
1," lol bitches from riverside to LA ahah"
1," nah i thought u had to bitches lol didnt know peters girl was one of them lmao"
1," niggah lol i had 6 beers before i went to the bar then had 4 beers at the bar then got a 12pck on the way home lool"
1," bitch who do u love"
1,"  I was texting a bitch"
1,"  I'm on this hoe like this every night just be tweeting bullshit"
1,"  lol cause these hoes love me"
1,"  so y'all niggaz ain't never listen to no slow shit with a bitch"
1," lmaoooo hell naw bro I be up i haven't seen that hoe"
1," lol I was bout to say. Shit income tax in I'm Tryna find me a bitch for a couple weeks"
0,"  Please stay safe you guys! I love you so much, I hoe to one day meet you guys! happy Halloween :)"
1,"  that evil son of a bitch deserves everything that's coming to him"
1," niiice my nigga schinder pullin hoes"
1," bad bitch with me wonder where my manners go"
1," karma is a bitch"
1," bitch stop fucking playin with me you know wtf I'm talkin about"
1," this niggah be lying "
1," Seen a pic of nigs robbing a store. Caption said(protesting gos on in Fergerson). Lol. I don't like pigs either but wtf!"
1," but I live in the South. Lot more here. My pop lives in Rhode Island. Hardly no niggers there."
1," So basically you like the background music, fag."
1," them hoes was trash"
1," you trippin bitch "
1,"  real rap fucked that bitch lay up for the day that's really disrespectful like bitch u couldn't feel the throw up coming"
1," like a hoe gettin dick all day and then tonight she gettin more"
1," Stop being mean, bitch! ))))))):"
1," is my main bitch."
0," I like them dark, light, Carmel, white, red, tan, yellow, blue, purple, green. It doesnt matter what color they are"
0," just remember to keep the skirt dark colored. It camouflages all that pan dimensional gore"
1,"  the hoes be by my house, we be at tony spot mf"
1," he said he got you in workouts pussy!"
1,"  don't call my buddy Cambron retarded man smh. Thats rude."
1," but can we all at least agree that you whining like a little bitch because someone threw your phone is absolutely hilarious?"
1," haha, says the little bitch who let someone take his phone. A real man wouldn't have let that happen. A little bitch would."
1," so a man who is a pussy and a coward overpowered you and easily took what was yours? You are clearly much less than a man, then"
1," your incessant whining (like a worthless little bitch) is the funniest thing that has happened all weekend. You are not a man."
1," yea that always looks nice.all the monkey faced women a see around Santa Monica. Looks better than natural beauty. #don'tBeDumb"
1," bet that some good pussy!"
0," don't feel like reading right now I wanna give a sexy coolie girl some lyrics via text message ;-)"
0," why? You wanna gimme a baby? You look coolie....it might could work lol"
0," I'm the trash"
1," You're dismissed bitch. Not in the mood for fucktards this morning. #Blocked "
1,"  The Cop was bitch slapped by this wanna B st. thug. And he got what TM got Dead See you don't slap cops they R law"
1," I hate that nigger."
1," Those niggers disgust me. They should have dealt with 100 years ago, we wouldn't be having these problems now."
1," bitch would rather fuck a poster? damn... thats cold."
1,"  Ali is a hoe for that"
1," Lol that hoe did numbers"
1," right , Come then what ? Wait another 9 months ? Naaaawwwww  I could be pimpin these hoes lol"
0," Congrats Amos! :)"
1," this is retarded"
1," Iheinz201 stfu! she thinks your ugly and hard to look at! get the fuck out of chat faggot before i block you Oct 30th 1am"
1," can't wait for more PEDS is that it? Roid munching faggot"
1," prego bitch"
1," shut the fuck up hoe ass bitch fuck squirtin ass cunt hoe"
1," smd bitch"
1,"  homo ass crackers"
1," I would but I got dat new monopoly wit da cards.ill hold it up n see if a hoe will let a nigga swipe on credit"
0," That's a nice color combo too, love the blue and yellow."
1,"  cry baby bitch"
0," the distant chugs at the end of Dried Up... remain to be some of the most perfectly heavy guitars ever recorded."
1," I didnt call you a bitch, I just saiddd bitch. #Jeesh"
1," for some spook shit"
1," ain't nobody offending u fuckin peckerwoods I despise of a no good white ungrateful honkey"
0," Genius, the politically correct term would beintellectually disabled.It's highly offensive to use the word retarded."
1," fight me 1 on 1 ur choice of game faggot see what happens"
1,"  LMAO . The side ho gets all the real action anyways ."
1," she was the principle for a ghetto elementary school, I doubt it. But fingers crossed"
1,"   they are wrong you are a nigger always causung mischief among ur own people"
0," lucky monkey"
1,"   would this faggot survive in TJ?"
1," 
You be totally correct Anthony. Cant be livin round dem colored folk. Day be bringin down da hood and dem propery value"
0,"  
Hey Antony you speaks colored good"
0," Enjoy it,I'm happy for you,but I hate the Yankees,and yes the Sox did choke"
1," just don't bitch when your power goes out like last time"
1," pussy"
1," bitch FOH"
1," The Youre going 2have 2 KILL crackers  their babies New Black Panthers #CredibilityShot #FergusonRiot #Justice4MikeBrown"
0," Well you got to see pom-pom Pete"
1," WHAT? Smdh another bitch"
1," fuck u ugly ass bitch"
1,"   nah u just a fag"
1,"  who invited this fag?"
1," I have class nig"
1," guys not supposed to get their ass sucked queer"
0," everybody mocks Obama .Hes an embarrassment to the USA."
1," yeah, these bitches aint shit tho"
1," bitch see you then then bitch. And good luck to you."
1," bitch you up and joined the fucking army and those of us around this bitch was like where the fuck rob go to the fuckin army?"
1," lol na bitches like crazy if the D good "
1," this bitch "
1," cut a bitch"
1,"  wheres my bitch wit my sammich then?"
1," bitch i got the flameeee"
1,"   until the world sees 2 faggot jungle bunnies are fucking and one got pregnant"
1,"    and on that note I'm out dis bitch"
1," bitches don't know if they wanna play basketball or look sexy bro"
1," bro you know I can't not comment on stupid shit like that..bitch Instagram a heart attack on a plate"
1," Welcome to the movement. Anyone who gets even minor publicity is a queer, fed, or jew (well, according to the internet)."
1," bruh bruh that bitch ain't loyal !"
1," hoes."
1," wtf I DMd you bitch"
0," Jeff Luhnow is to blame for the Astros not blowing out the Red Sox and Yankees -HC"
1,"   nah im forreal both of yall pussies smell like some dried up crusty fish guts"
1,"  nah that bitch stank"
1,"      ape? Fuck u broke ass racist"
1,"      fuck u bitch"
1," RT  These hoes ain't loyal "
0,"   It's a mutation. Genealogy is convoluted. Basically the zebra gene currieries are slaughtered=Extinction"
0," either way both schools are trash "
1," pussy ass schedule"
1," I do not like talking to you faggot and I did but in a nicely way fag"
1," answer my snapchat faggot 
#butthurt"
1," go to sleep faggot!"
1," your the one keeping me up faggot!"
1,"  i can not wait to see this fucking cunt. Her ass is mine."
0," Johnny football is trash man. Trash. Lol."
0," I miss you! *Eating as we speak* I miss you red bone and that cooking !"
1," bitch add me"
1,"    I could have died..I called my mom a bitchlmao"
1," bruh did go out like a bitch thoe lol that should not be his final match"
1," lmao omm you see the bitch tryna act like she ain't feel it ahaha"
1," lol his matches from the early 90's when he was IC champion the bitches really would go ham"
1," so ppl are pissed off basically saying if we have to suffer, you will too. Tourching tht bitch"
1," you're our bitch though"
1," Just come stop in this bitch cause im bout to get off"
1," niggas be on pussy shit"
1," cause you're a sexy bitch"
1,"  do i literally eat asshole for a living? is that what i actually do faggot? You seem a little confused.."
1," bitch where you been"
1," no I bitch and moan not tears!"
1,"  oh so that's the bald bitch"
1,"   if u cant talk without talking about ur cunt mama im thru talking"
1," so ur faggot teammate  hits someone late like that and U say he's yapping and yelling, u guys def 69 in the room"
1," man shut yo bord ass up ! Want some hoes ? Cdfu stay fuckjng wid me on here mann"
1," he's fucking trash"
1,"    lmfaoooo that's some fag shit man."
1," Me, too! :-D Dick and pussy is too precious to give up and be ruined by some bullshit that was done to me."
1," finger my throbbing pussy slowly as i cum on ur face"
1," this account is so incredibly retarded."
0,"  Time for Ranger scouts to head out and watch some Yankee prospects. #rangers"
1," yours a dyke"
1," bishhhhhh waasup where this bitch up"
1," good dnt be a sucker for these sad mad bitches,"
1," just followed me. On Vice Lord dats rns. I been listening to this nigga since 'Magic.' Almighty on you hoes!"
1," = got all the hoes"
1," that's meant toward my dads gf shes a bitch dude"
1," quit bein a little bitch B"
1," hoes twerking heavy to that"
0," for two year old Oreos?-_-"
1," fuck no my school boring and ghetto"
1,"  I put this bitch to shame"
1," bitch what?"
1," hoe b4 bros..smh."
1," I'm otp bitch hold on"
1," get this nigguh of this streets"
1," grindin cuzz thats all shit dont stop wats good witcha thou bitch you been mia too"
1," you already know ima keep it trilla...Happy Bday lha bitch i love yu nigga!"
1," right in the pussy"
1,"  send them damn beaners back where they belong n the US aint it"
1,"  omfg you elitist bitch no one cares what you think! go fuck yourselves are you in china anyway?"
0," Biden was a winner last night? Yea right like Charlie Sheen Really was a a winner too.... #winning lol"
1," glad you brought that kid home, but he fucked up and should face the UCMJ. don't care about Taliban pussies really."
0," l voted and supported u and u pulled the rug out from under us, a nation and worse, cuz were not inyour circlewere trash."
1," make weed legal you pussy you know you smoke that shit"
1,"  wow and there are white people and there are crackers. Guess which one u are."
1," a moment of silence for the bitch who changes her name everyday ..:-)"
1,"   cracker jack shut the fuck up"
1," Am not gonna shut shit up bitch but u can get yo punk ass out there hoe ass nigga"
1," oh really and that's word where u be at then I wanna see what bout then, I don't wanna hear what u gonna do I want see it bitch"
1," U lame then a bitch get the fuck with that gay shit"
1," Wigga wigga wigga wigga wigga"
1,"  Dear Daily Mail, you misogynist pile of twats!"
1,"   salon is is chuck full of butthurt liberal retards"
1," nigga saidI woke up in a bed fulla bitches that I ain't een fuckinbut idc his shit bout to be 10x harder"
1," my grandpa has better comebacks and he's dead you faggot go outside and let go of your little ass dick for a minute"
0," whoever made this twitter doesnt like the Lakers... they r making a comeback but this accnt still continues to trash talk em"
1," dumb bitch stfu"
1," im Tokyo but I get higher than a jet. Killing these dog ass hoes had to send em to the vet! Produced by "
1,"  And just what is that bitch gonna do for women?"
0,"  I am one proud hillbilly."
1,"  Obama's bitch!"
1," nigger lol thts offensive .....lol and my xmas was iite had a couple of drinks so i was fine ninja xmas ...lol"
0," 
Dat cat gonna scratch all up on dat colored boy and he gonna end up in da chow mein"
0," alas, I am proficient in neither. my skills are limited to pointless stat memorization + trash talk."
1," do this nigga think he mick foley ?"
1," I just don't want one these new bitches that morphed in to a super playa because she see how the world is"
1," boats and hoes"
1,"  well looks like I'll be buying you two a big bitch box of Busch NA "
1," niggah follow me back "
1," lmfaoo yu stupid lha bitch i been knowing you for about 10yrs you never had a hoe...EVER"
1," not to yall thou! Yalll fucking glad bag trash"
1," tell that boy he a hoe i just called him"
1," yall fucking trash boyy! #gladbagflow"
1,"  bitch my mom didn't call you"
1,"  lmfaooo oh well fuck that bitch"
0,"   She's just another straight-up conscienceless liar. Soulless criminal trash."
1," you'd like that wouldn't you fag"
1," my bitch bruhhh !"
1," He looks like a fag and his time line is boring Zzzzzz"
0," deserved victory! #Elite8 awaits your #Orange army. #Sweet16 was no disgrace #collegehoops ill be back next time #hoosiers"
1," too bad hes a faggot"
1," you far asf too nigguh"
1," Bruh that won't happen cuz I can see that big bitch or it before it strikes."
1,"  did you get your volcano yet faggot"
1," she prolly got some bomb pussy too. Lol I hope haha"
1," bitch"
0," happy birthday you dirty little bird  tear it up "
1," she gone eat that bitch"
1,"  
I bet he would have gone ape shit and killed them all if they attacked Muslims."
1,"  what the holy fucking hell is going on at the EPA, those over-zealous cunts, I can't wait for 2016"
0," Or as I like to put it 'looking through race colored glasses' "
1," Send all the fucking muzzies home, now doj come and get me motherfuckers"
1,"  place pussy on stache let pussy take ride"
1,"  your what's wrong with the white race you fuckin coon slaying piece of poop please die alone"
1,"  aye were da fawking ginzos of fawking queens and fawking nassau"
0,"  copy my tweet again you ginzo"
1," lets record a song bitch right nowb"
1," lol so retarded"
1,"  lmao bitch shut up"
1," what's up my bitches?! Shout out from your momz in Cali! Keep doin what u do. #loveit"
1," The only one of Mary's friends I like so you other bitches don't exist "
1," do these bitches really love Mosa though #MosaGang "
0," 
Dare be only one bag dat folks be suckin on what I comes to yo partayyyy! All da ofay be wantin to ride in my eldorato"
1," 
Dat means get the fuck out hoe I be thinkin"
1,"  
Y'all be some crazy white bitches. I wants to lay down wit you bowf."
1," not sure. I think most women have self hate therfore collectivelywomen are bitchesbecomes their campaign and men follow"
1," yes. Why protest about sexism then go right home and beg for a guy to beat your pussy up? Im lost at times"
1," bro that hoe live"
1," nice Avi lil nigger"
0,"  well that's some cracker jack secret service work there. jfk anyone?"
0,"  Historical point: cracker was a term for the Irish settling in the woods of the mid-Atlantic. Hardly offensive."
1," You're killin' me man! 3 Not all conservatives are racists, just like not all NBP hate honkies."
1," chill cuz you'll regret it bro, your hitting that hoe rn why quit?"
1," Blah. If people are determined to think of you as a condescending bitch, it's their loss."
1," Ha bitch, I'm pickin' up beach babes left n right on the West Coast "
0," bandana Orian. They called me trailer trash for wearing my lil country getup "
1," lmfao go to bed whitey "
0,"  chicken fried steak it is boys mash potatoes gravy green beans corn an ice cream an brownies for after"
1," Rollin coal bitches ready to blow ready set GO!"
0," thanks Hun! Haha"
1,"  bitch got the crew hype an still got her ass beat tonight should have brought him to us"
1," always eatin good wit my niggah, and good lookin on the cd my boy got some heat now i can bump some bangers"
1," fosho my niggah il be over there just been real busy lately"
1," yeah that niggah played good, lowkey i wanted brazil to win"
1," now that ur tour over come kick it with ya nig in the MIA...."
1,"  the Jacob and Joshua picks have been very similar. As the love for faggot Ruslan as well #2accountsGate"
1,"  pass the Fosters faggot"
1," yea....what did it do for Maidana? It made him a greedy faggot loser. Atleast Broner is black..."
1," yeah...bitch!"
1,"  seriously.. After that first conversation on your status he fb messaged me calling me a fag lololol"
0," He promised to stand with the muzzies, so..."
1,"    fuck off bitch."
1,"    ur weird, racist bitch."
1,"    no u eat it inbred trailer trash."
1," Let the hoes tell it man.."
1," Lesson 12 don't pass out at before 12 like a lil bitch"
1," slap a taco in thT hoe face "
0," I have never once in my life been to a 'coffee shop' like Starbucks. I am a hick though."
1,"  lmao angela you look like a damn potato bitch, keep talkin"
0," pearl jam: yellow Ledbetter"
0," There's a reason why the Yankees don't want Anderson any longer."
0,"         I've had shots go off where yellow smoke"
1," awnser the phone pussy"
0," they trash"
0," That's ghetto for super duper! It's the current generations best complement."
1," pull my panties down with ur teeth and write the alphabet w ur tongue on my throbbing pussy"
1," I trip on acid not bitches."
1,"   yea u stupid faggot. I'm not leaving till like 5-6pm. Want a ride?"
1," never followed him ignorant monkey"
1," lmaooo naw nigga imma stay right in your mentions hoe"
1," nigga I didn't have no change.yall some hoes for Tryna shoot know y'all can't shoot"
1," wake your ass up hoe"
1," fight that shit say you're on free lunch and they must have the game fucked up cause you're colored like the rest of them"
1," thats shit gon be the death of these hoes...ion like it..."
1," lmaooo roosters is hot trash bro u know it"
1," get that degree first bitch"
1," I'll say it for you.. Do ya woman want you on the couch in plain sight or outchea with these bitches? Simple."
1," describing New Pussy like a Baltimore Love Thing out this bitch."
1," She is a bitch ! This mess is all BO's fault! ALL OF IT!"
1,"   3/4 of a citizen. I said it for you maria you spic"
1," I know I was playing that hoe start on the 20 tho"
1,"  your a nasty nigger whore"
1," you got some hoes here yet?"
1," at least he went up and wasn't a bitch"
0," I realized it's the one on Link's Awakening too, so you killed two birds with one stone. Unless you're getting the Wind Fish too."
0,"  Well...how about those Yankees this year? What a run. #wtfiswrongwithnebraska"
1," I'm not Mexican enough for the real beaners yet too Mexican for the Americanized beaners :("
1," that you got hoes damn"
1," then what the hell are the perks of being your hoe? This is some bullshit"
1,"  ugh your with Tebow? You're officially a fag now and in followed."
1," they said some bullshit. Damn niggers"
1," wow! Are you comin back up here?  they some bitch niggas"
1,"  Can I beat this bitch up?? Seriously....what a bitch"
1," Damn you bitch you never answer me anymore... LMAO JK ILY! Anyway glad of your first show, be safe when going to the next one"
1," YOUNOW is a fucking bitch... Shit load of hate on there when I did my first broadcast"
1," I'd like to rape the bitch that posted that."
0," my trick is I wait for the bird to get close to the pipe and then tap the screen! So you never hit your head."
0,"  ja moest van plisie niet meteen wild gaan denken.Juistja,willen wel meer mensen mij vertellen hoe k moet denken"
1," Fuck you, faggot."
1,"  I gotta see that hoe in person cause I'm sleeping on that hoe for now"
1,"  da fuck that hoe look sad"
1," lol he still a lil bitch"
1," These new nigga hipster hypebeasts love all these faggot ass bright colors and Nike keeps giving them what they want smh"
1," hoes not women, like to be the center of attention"
1," 
We niggas like fuckin roaches. Let one in and you hot dam infested. You a crazy bitch. I dig yo ass"
1," these kids are pussies. We got a white trash kid  a ThugNasty wanna be up in here "
1," take your queer ass dubstep out of here"
1," We had a Pacer in the 70s  I 'member loving whenHair of the Dogcame on the quadraphonic stereo so I could saybitchlol"
1," lmao u ain't a savage  these hoes for everybody"
0," ATL, BVB, SWS, PTV, THE RELAPSE SYMPHONY, SET IT OFF, FAREWELL, MY LOVE, MAYDAY PARADE, FOB, PARAMORE, etc"
0,"  we gunna laff at Chava/Rubio beaner supporters in a min"
1,"  I didn't spoil anything  you should have been watched it nigger nig nog"
0,"   the kikes want to charge you  dollaz for the complete version "
1,"  sand nigger ran over some Kidd"
1," I don't like the sand nigger but it's entertaining like 6 knockdowns"
1," Joe Cortez is the ultimate faggot that fight proved it"
1," all I remember was the fat bitch stealing the KFC bucket  hauling ass"
1," all us beaners were pissed like robert when the jew ref stopped it"
1," post the bid where you tell that nig to use the jab"
1," true sand niggers  bum Brits claim he's a ATG hall of fame legend smh"
1,"      Wait,wait,wait, The new one or the EP?Son of a bitch Lucky ;)"
1," I've decided that #BullsNation are retarded. #love"
0," Huh.....last 10 games..Tampa 8-2/Balt 7-3/Yanks 6-4...and they lost their best pitcher. Please explain your logic."
0," Sounds like they are holding back info.......Yankee shill"
1,"     Hookers are always complimentary-who wants to be with a bitch?"
0,"   That game winning hit in Thursday capped a great career. The guy is a 1st ballot HOF. Or else."
1,"   pussies"
0,"   Eating a roasted potato and smiling till my cheeks are sore; the crow SFX in this Cape Crisis are super-great"
0,"  tx trash you know trouble w ACA is in GOP gov states but like   you report lies anyway"
0,"   tx trash your show was a disgrace this AM engaging w  disrespecting the President"
0,"  racist  tx trash enjoy your high along with gop win a substitute for racist  loss!"
1,"  racist  tx trash racist why wld u intvw  n ask racist questions itwas so disrespectful"
0,"  there isn't a green one either. There's red and yellow in that pic..."
1," I jus wanna let you know OKC trash, IBAKA ain't shit, y'all ain't goin nowhere without Harden"
1," Spurs bitch that's the team, you dont want no problems"
1," hey Sir house nigger, uncle tom aren't you from grand ole Mississippi, I rest my case!"
1," you need your ass whipped with a whip Mr house nigger, remember u will always b a nigger to them!"
1,"  bitch mind your business"
1,"  oh you mean like how you started to be a cunt to JP about something that has nothing to do with you?"
1," your man looks terrified in that picture. Do you beat him? Or just treat him like a regular bitch?"
1," Now, mfa don't wanna spend a dime wit em. Prolly out here yelling money over bitches."
1," I just really miss you and I know we can drink it off and talk about all of our problems like basic bitches"
1," waddup doe Lil nicca"
1," Punk ass bitch. #BullsTalk"
1," i wanna be that white nigga chillin in my mini cooper just throwin money at bitches"
1," press start bitch "
1,"  a fucking verse from Don trip bitch stop assuming shit"
1," who ever said this is so dumb. My moms a cop  ill have her track you down for being a lil bitch. Kay bye(:"
1," that nigga was eating that hoe lol"
1," you da realest bitch out here Amber"
1," hoe ass nigga. "
1," sockin bitches in they mouf"
1," ghetto ass Pocahontas ."
1,"  my bad bitch im logged in on everybody shit"
1,"  wussup bitch"
1," bitch im too mad im finna throw this bitch outside"
1," bitch u 1"
1," bitch u bs how fck yah "
1," dam bitch"
1," wussup bitch"
1,"  das new bae , my bitch bad or naw lmao"
1,"  bitches aint shit"
1," I can't bitch"
1," bitch I know stfu "
0," no , a pop wop "
0," pop wop and drop it tho"
1," to lay up w my bitch"
1," umm bitch hello I was not alive so I clearly DOBT have it"
0," we in this bitch finna get crunk eyebrows on double PAPP "
1," You don't know what I know. Name somebody colder, you monkey faced immigrant"
1," is a fag #hesgay"
1,"    elissa is such a fake cunt"
0," That's where I saw the leprechaun. He told me to burn things."
1,"  all hoes singing it too"
1,"  damn that hoe just came out but look at how many hoes said his shit jamming on my shit"
1,"  lmaooo I wanted them hoes she was suppose to hold em"
1,"  lmaooo niggas ain't but hoes is I think I'm winning"
1,"  lmaoooo Beiber get these hoes wet big bro I'm Tryna tell you"
1,"  me either but if the bitch like put on that Beyonc nigga ain't gone hesitate"
1,"  whatever turn them hoes on z-Ro ain't gone get the bitch wet"
1," I fuck with Takeoff nigga get on the bitch and just snap"
1," lol that hoe for 5yr old"
1," naw where can I see that hoe at"
1," wiz had a warrant like a bitch"
1," yea he coming back him big rod doing something for that hoe"
1," NFN you bitch to much."
1," I'm not Hollywood at all my nig, u brought me to twitter n bounced"
1," a young nigga turned into Mr. CATCHMEIFYOUCAN....I'm in da field my nig #WEDAOPPS #FUKEMWEBALL"
1," he a real nigga tho, that bitch know her place"
1," weeknd dont save hoes b, idunno bout Drake"
1," weeknd make muzik for the hoes b, im tryna meet these women he be talkin bout"
1," you styl gotta get dem tweets off my nig"
1," What can I say, Im a stubborn son of a bitch."
0,"   als je over Syrie tweet, volg  maar, zij komt er vandaan  zal je precies uitleggen hoe of wat."
1," bitch im 17? And i didnt follow you..? Hahaha"
1," haha i dont remember following you but ok? Get your pannies out of of bunch cunt"
0," PS3 and case is still in the trash can. idgaf anymore"
1," Damn i wanted to buy that bitch that shit was tough"
1," I know bro nigga seen a 7'1 African playing Guard and was handling the hoe"
1," Lebron brought the bitch down to his knees chill"
1," who all in that hoe"
0,"  that would cripple our military :)"
1," bitch"
1," bitch I'm not coming no more you said your making plans !"
1," bitch I'm talm bout at like 10 "
1," bitch ion got no attitude  sorry hoe I'm shaded Rn"
1," bitch you NOT either bye "
1," bitch you still subtweets but not replying though "
1," oh bitch but you couldn't answer mine when I needed a paccage delivered to your house ! So Fucc off "
1," omg bitch go to sleep it was JUST a coincidence huh ? "
0," I didn't think you knew of a bird that couldn't be tamed. #cajuncharm"
1," she's wearing the same shirt, what a bitch."
0," Oh no! Sorry Hun. That sucks. Hope you heal fast. 
#dancerproblems"
1," self low down black bitch?"
1," negro please...I got a job now lmao"
1," shoulda told her yeah if I can take you home for pussy lol"
1," bitch bye you can't get it"
1," bitch is you drunk or nah"
1," it's almost ya fucking birthday. So act right niglet"
0," no it's yellow fin. It's in edgewater"
0," yellow fin"
1,"    would I be a bitch if I said yea but never told you where I stay at?"
0," ewwww her nips are DEF more perfect than that"
1," You/  brought it up first with the allusion that she's a hoe.  "
1," text me niggah!"
1,"  yes because I too want to be fat and have a fat bitch wife"
0," really?    are my nudes trash?"
1," fuck outta here and go put some more trash ass ink on your faggot ass self pussy"
1," stay talking defending your fuckboy ass boyfriend or what? go suck him off while youre at it faggot"
0," naw Bryan said it was trash hotel so we're staying somewhere else"
1,"   you need to accept the fact that you're both hipster faggots."
1," way to delete your tweets you stanky bitch"
1," pussy"
1," your gay stfu, dumb monkey"
0," oh i am.. She cool though, might off her a brownie lol"
1," these bitches need guidance."
0,"      Hi Charlie"
0," Hi Charlie, have a great day"
0," Come on Charlie! 
OUR GOVERNMENT WAS JUST TRYING TO PROTECT THE DESERT TORTOISE! 
Atleast, that's what Barack Obama Says..."
1," Homeee fag"
1,"  I was 200 bitch"
1," chase you God damn faggot "
1," you become retarded"
1," be gone my nigguh"
0,"  ima get this so every time I throw trash away its where it really belongs "
1,"  faaaaggggottttt, speaking with the blonde hair and confused, you're a hypocrite, cuz you're a faggot"
1," Vegeta a super hoe then. But he did snack Goni up something fierce during Buu saga :wow:"
1," cause hes a faggot"
1," Dunleavy, my cracker ass honkie"
0," if McCoy wasn't trash that's a TD"
1," fucc droppin songs when yu gon drop a mixtape nicca"
1," damn! Thot I blocked ur fuzzy butt. Have now.      "
0," chink thats better then having the rug rats running around yah crib girl enjoy life lol"
1," shut up chink.!"
1," ok! you billy goat hair hillbilly"
1," you said good bye dumb bitch snd i said ok..what is it with you white devils...i have nothing for you vampire lover of blood"
1," you motherfuckin' bullshit slingin' son of a whore! you disgraced all vets with ur crap. now go off to pussy land where u belong"
1," dont be a bitch."
1," pussy ass nigga."
1,"   Dawson and Nicky Hickman delete the fake account and and stop being bitches"
1,"   
Right in the pussy"
0," 
gun sales have skyrocketed. Gun crime has fallen sharply.
Any claim to the contrary is using fuzzy math."
0,"  #askim5 would you rather drink squirrel pee or Johnny Depp's wig in Charlie and the Chocolate Factory?"
1,"  you call someone a faggot and then say to kill themselves, you are a pathetic human being. A fucking disgrace."
